weak_label,latitude,longitude,brightness,scan,track,bright_t31,frp,distance_to_nearest_industry_km,distance_log1p_km,month,dayofyear,hour,is_day,facility_present,confidence,type,nearest_facility_id,nearest_facility_type,nearest_facility_name,status,coordinate_accuracy,acq_date,acq_time
vegetation_natural,17.93576,80.85902,342.9,0.43,0.38,313.41,4.43,6.4760102977191805,2.0116992670293903,3,65,7.666666666666667,1,1,l,0,L100000102599,coal_power,HWP Manuguru power station,operating,exact,2025-03-06,740
vegetation_natural,27.31672,82.94056,320.35,0.39,0.36,294.22,1.15,64.41446844071206,4.180743463975716,4,113,20.15,0,1,n,0,L100000102654,coal_power,Utraula power station,operating,exact,2025-04-23,2009
vegetation_natural,30.46672,78.67285,304.75,0.49,0.41,279.08,0.67,63.23193408061319,4.162500502611667,12,342,20.3,0,1,n,0,L100001000571,coal_power,THDCIL-UJVNL Energy power station,announced,approximate,2025-12-08,2018
vegetation_natural,12.38278,77.34637,355.0,0.36,0.57,297.79,7.87,83.292649136297,4.434294662348082,4,92,7.533333333333333,1,1,n,0,L100000102561,coal_power,Mettur Thermal Power Station,operating,exact,2025-04-02,732
vegetation_natural,18.64852,78.80665,335.55,0.47,0.48,306.34,6.84,51.69222473785793,3.9644679064814246,3,68,8.4,1,1,l,0,L100000102607,coal_power,VBC Ferro Alloys Bodepalli plant,cancelled,approximate,2025-03-09,824
vegetation_natural,19.52139,80.116,331.1,0.55,0.68,303.91,4.49,15.66988809558173,2.813603983817659,3,67,7.05,1,1,n,0,P100001025670,steel,Surjagad Ispat Gadchiroli steel plant,,approximate,2025-03-08,703
vegetation_natural,25.08189,93.16453,367.0,0.5,0.66,293.47,17.81,62.07387677195524,4.144306686551759,3,70,6.116666666666666,1,1,h,0,P100000126804,cement,Dalmia Cement (Bharat) Umrangso Cement Plant,operating,exact,2025-03-11,607
vegetation_natural,24.80175,83.12273,334.2,0.45,0.39,305.16,3.81,18.222591207550195,2.9560862127458303,2,38,7.8,1,1,n,0,L100000102623,coal_power,Churk captive power station,operating,exact,2025-02-07,748
vegetation_natural,15.9747,79.06129,337.18,0.59,0.7,304.15,4.92,67.15196665339622,4.221740015442911,3,72,8.816666666666666,1,1,n,0,P100000123972,cement,KCP Macherla Cement Plant,operating,exact,2025-03-13,849
vegetation_natural,31.90453,75.52075,340.11,0.48,0.4,296.5,4.4,23.92016477396672,3.215677306014837,2,49,7.733333333333333,1,1,n,0,L100000102514,coal_power,Mukerian power station,cancelled,approximate,2025-02-18,744
vegetation_natural,14.42807,76.1166,342.43,0.41,0.37,312.28,3.02,59.13926478522137,4.0966629524311395,2,53,8.083333333333334,1,1,n,0,L100000102305,coal_power,Karnataka Gupta power station,cancelled,approximate,2025-02-22,805
vegetation_natural,20.20148,78.63062,344.52,0.39,0.36,315.96,10.46,32.01516208956527,3.4969669132078667,5,128,8.0,1,1,l,0,L100000102389,coal_power,Chandrapur Works power station,operating,exact,2025-05-08,800
vegetation_natural,19.30396,81.15358,350.26,0.48,0.4,311.59,8.37,107.28816365174696,4.6847958558064775,3,76,7.566666666666666,1,1,n,0,L100000102151,coal_power,Jagdalpur Steel captive power station,cancelled,approximate,2025-03-17,734
vegetation_natural,24.56561,93.86614,332.01,0.39,0.36,293.95,3.38,136.52322688237263,4.923792825621671,1,25,6.85,1,1,n,0,P100000124102,cement,Barak Valley Cements Badarpur Cement Plant,operating,exact,2025-01-25,651
vegetation_natural,23.6285,78.76325,306.94,0.49,0.41,291.63,1.23,73.16622992519702,4.306308924271818,4,113,20.166666666666668,0,1,n,0,P100000124143,cement,HeidelbergCement India Imlai Cement Plant,operating,exact,2025-04-23,2010
vegetation_natural,25.4964,77.80883,356.44,0.48,0.4,330.14,13.99,93.05777436704712,4.543909214393953,4,113,7.716666666666667,1,1,n,0,P100000123942,cement,HeidelbergCement India Jhansi Cement Plant,operating,exact,2025-04-23,743
vegetation_natural,16.43108,81.07121,336.86,0.44,0.46,302.15,3.03,12.89345028432814,2.6314175265195097,3,87,7.45,1,1,n,0,L100000102076,coal_power,Vemavaram power station,cancelled,approximate,2025-03-28,727
vegetation_natural,20.12295,82.41606,346.5,0.42,0.45,309.14,5.5,36.7457158594266,3.6308719820873705,3,69,8.1,1,1,n,0,L100000102447,coal_power,Baragaon power station,cancelled,approximate,2025-03-10,806
vegetation_natural,25.80298,78.49984,331.84,0.4,0.37,300.57,1.98,40.18124326460211,3.717982892125015,11,326,7.866666666666667,1,1,n,0,P100000123942,cement,HeidelbergCement India Jhansi Cement Plant,operating,exact,2025-11-22,752
vegetation_natural,21.76996,84.23138,351.89,0.4,0.37,310.74,6.38,17.91892359323165,2.9401626694699656,2,39,7.483333333333333,1,1,n,0,L100000102441,coal_power,Aditya Aluminium power station,operating,exact,2025-02-08,729
vegetation_natural,25.8492,78.24923,332.53,0.65,0.73,306.4,12.62,61.5033701689417,4.135220477991647,4,110,6.983333333333333,1,1,n,0,P100000123942,cement,HeidelbergCement India Jhansi Cement Plant,operating,exact,2025-04-20,659
vegetation_natural,14.76299,77.05756,338.66,0.33,0.55,298.15,2.65,44.25538337593825,3.812321632703604,6,156,7.566666666666666,1,1,n,0,P100000120532,steel,ArcelorMittal Bellary steel plant,,approximate,2025-06-05,734
vegetation_natural,18.4432,79.09644,356.34,0.33,0.56,304.3,6.74,43.63364466460975,3.7984879393133473,4,114,7.366666666666666,1,1,n,0,P100000123974,cement,Kesoram Industries Basanth Nagar Cement Plant,operating,exact,2025-04-24,722
vegetation_natural,24.12662,93.73832,347.55,0.4,0.44,303.69,13.17,144.7890159367162,4.982160480225757,3,74,6.533333333333333,1,1,n,0,P100000124102,cement,Barak Valley Cements Badarpur Cement Plant,operating,exact,2025-03-15,632
vegetation_natural,28.05613,80.75456,331.38,0.53,0.42,297.78,3.07,8.97010431034182,2.2995910463404625,2,32,8.033333333333333,1,1,n,0,L100000102635,coal_power,Khamberkhera IPP power station,operating,exact,2025-02-01,802
vegetation_natural,19.64585,80.39864,307.59,0.38,0.36,297.16,1.31,47.72177223696964,3.8861259987041255,3,86,20.266666666666666,0,1,n,0,P100001025670,steel,Surjagad Ispat Gadchiroli steel plant,,approximate,2025-03-27,2016
vegetation_natural,20.78557,79.29555,367.0,0.43,0.62,306.11,14.9,8.272105354446579,2.227010468618127,3,78,8.616666666666667,1,1,h,0,L100000102408,coal_power,Khursapar power station,cancelled,approximate,2025-03-19,837
vegetation_natural,25.81394,78.88967,367.0,0.41,0.37,325.12,3.37,36.05605592833011,3.6124317912415465,4,112,8.016666666666667,1,1,l,0,L100000102646,coal_power,Parichha power station,operating,exact,2025-04-22,801
vegetation_natural,22.82055,77.82472,342.11,0.72,0.76,295.73,11.28,87.14939938795035,4.479033095297699,4,93,8.95,1,1,n,0,L100000102361,coal_power,Satpura Thermal Power Station,operating,exact,2025-04-03,857
vegetation_natural,22.79916,77.53001,338.95,0.43,0.62,311.3,3.92,101.75734185912924,4.632370304440485,4,109,7.283333333333333,1,1,l,0,L100000102361,coal_power,Satpura Thermal Power Station,operating,exact,2025-04-19,717
vegetation_natural,22.90425,79.42958,356.64,0.42,0.45,319.56,12.15,35.816104658520295,3.6059353760345227,4,119,7.483333333333333,1,1,n,0,L100000102365,coal_power,Shahpura power station,cancelled,approximate,2025-04-29,729
vegetation_natural,18.69596,78.73842,332.29,0.44,0.46,291.37,3.58,43.07940915844821,3.7859927609083703,6,172,7.583333333333333,1,1,n,0,L100000102607,coal_power,VBC Ferro Alloys Bodepalli plant,cancelled,approximate,2025-06-21,735
vegetation_natural,20.01948,82.98077,331.61,0.45,0.39,305.81,1.92,23.68013183055941,3.2059985406177107,4,91,7.883333333333333,1,1,l,0,L100000102464,coal_power,Ghogarpalli Ultra Mega Power Project,cancelled,approximate,2025-04-01,753
vegetation_natural,19.21667,82.8781,338.5,0.6,0.53,303.15,28.26,15.829578692341734,2.8231379747546055,3,88,7.15,1,1,n,0,L100000102506,coal_power,Utkal Smelter power station,operating,exact,2025-03-29,709
vegetation_natural,26.18717,80.62767,329.36,0.61,0.71,297.68,4.98,38.24901448813289,3.66992633533059,1,30,8.65,1,1,n,0,L100000102609,coal_power,Amauli Fatehpur power station,cancelled,approximate,2025-01-30,839
vegetation_natural,19.65317,83.88678,305.07,0.48,0.4,293.86,0.77,50.83522287203979,3.948069896409698,3,70,20.266666666666666,0,1,n,0,L100000102479,coal_power,Lanjigarh Refinery power station,operating,exact,2025-03-11,2016
vegetation_natural,24.08771,85.5647,340.44,0.39,0.36,315.17,3.8,25.71770189358125,3.2853263379928834,4,114,7.383333333333334,1,1,l,0,L100000102288,coal_power,Tilaiya Ultra Mega Power Project,cancelled,exact,2025-04-24,723
vegetation_natural,21.18341,84.6104,312.91,0.39,0.36,295.05,2.19,31.41029614165253,3.4784761544660006,3,76,20.05,0,1,n,0,L100001018066,coal_power,Naini Coal Mine power station,announced,approximate,2025-03-17,2003
vegetation_natural,8.7466,77.97872,340.6,0.39,0.44,304.98,4.07,12.878276348342489,2.630324764971312,6,153,8.483333333333333,1,1,n,0,L100000102573,coal_power,Savarimangalam power station,cancelled,approximate,2025-06-02,829
vegetation_natural,24.76662,83.65015,339.34,0.56,0.51,314.22,4.17,36.54623167881425,3.6255730184156594,3,85,8.1,1,1,n,0,P100000124511,cement,Dalmia Banjari Cement Plant,operating,exact,2025-03-26,806
vegetation_natural,12.1713,77.29137,352.7,0.39,0.36,309.71,10.88,69.82577342487635,4.260222965881118,2,53,8.066666666666666,1,1,n,0,L100000102561,coal_power,Mettur Thermal Power Station,operating,exact,2025-02-22,804
vegetation_natural,18.41221,80.21135,348.44,0.45,0.47,314.87,18.71,39.74007248338808,3.707212189967133,3,79,8.3,1,1,n,0,L100000102595,coal_power,Kakatiya Thermal Power Project,operating,exact,2025-03-20,818
vegetation_natural,17.32368,80.62189,344.17,0.38,0.36,309.87,3.7,16.321659119469864,2.8519576906637147,3,75,7.866666666666667,1,1,n,0,P100000124521,cement,Kakatiya Cement Sugar & Industries Dondapadu Cement Plant,mothballed,exact,2025-03-16,752
vegetation_natural,22.34171,79.42062,298.97,0.54,0.42,287.28,1.21,31.00490869060097,3.4658892876169545,3,90,20.683333333333334,0,1,n,0,L100000102362,coal_power,Seoni power station,cancelled,approximate,2025-03-31,2041
vegetation_natural,24.03148,74.52853,356.9,0.58,0.52,321.51,17.13,55.30527873632855,4.030788291608782,3,83,8.733333333333333,1,1,n,0,P100000123952,cement,Trinetra Cement Banswara Cement Plant,operating,exact,2025-03-24,844
vegetation_natural,22.62771,80.37293,337.85,0.53,0.5,309.13,6.83,34.10725060037765,3.558407678950543,5,127,8.333333333333334,1,1,l,0,L100000102352,coal_power,Mohgaon power station,cancelled,approximate,2025-05-07,820
vegetation_natural,22.81781,86.43511,333.31,0.39,0.36,307.84,0.65,19.744421412819136,3.032277362955738,3,71,7.466666666666667,1,1,l,0,L100000102277,coal_power,Malaxmi Mega Thermal Power Project (Thakurbari),cancelled,approximate,2025-03-12,728
vegetation_natural,23.2524,92.43278,347.93,0.5,0.49,300.42,12.84,180.0528375421805,5.198788908787981,3,74,6.533333333333333,1,1,n,0,P100000124102,cement,Barak Valley Cements Badarpur Cement Plant,operating,exact,2025-03-15,632
vegetation_natural,23.00691,73.95722,300.5,0.51,0.66,289.7,0.91,63.41907857039464,4.165409840329702,3,87,19.95,0,1,n,0,P100000124077,cement,UltraTech Cement Wanakbori Cement Plant,operating,exact,2025-03-28,1957
vegetation_natural,26.51241,81.47745,347.56,0.32,0.55,316.67,3.8,37.0730800000887,3.63950747072285,4,115,7.083333333333333,1,1,n,0,P100000123903,cement,Birla Corporation Raebareli Cement Plant,operating,exact,2025-04-25,705
vegetation_natural,22.79072,70.9147,295.49,0.59,0.7,284.5,0.63,69.83264388392851,4.26031996624563,1,12,20.066666666666666,0,1,n,0,L100000102202,coal_power,Birla Jamnagar power station,cancelled,approximate,2025-01-12,2004
vegetation_natural,16.20247,78.67894,338.43,0.48,0.4,308.12,4.62,61.71465051254202,4.138595080831629,3,70,7.766666666666667,1,1,n,0,P100000123967,cement,JSW Cement Nandyal Cement Plant,operating,exact,2025-03-11,746
vegetation_natural,21.22239,82.55025,334.09,0.45,0.47,300.52,4.18,64.05047333606329,4.175163481428018,11,333,7.333333333333333,1,1,n,0,L100000102134,coal_power,Birra Thermal Power Project,cancelled,approximate,2025-11-29,720
vegetation_natural,23.52119,78.75736,354.52,0.56,0.51,323.41,17.2,62.65629674384587,4.153498247743485,4,114,7.383333333333334,1,1,n,0,L100000102331,coal_power,Gadarwara power station (BLA),operating,exact,2025-04-24,723
vegetation_natural,28.71773,80.01501,295.59,0.39,0.36,284.09,0.55,34.727775467615814,3.575928410584543,3,64,20.45,0,1,n,0,L100000102619,coal_power,Barkhera IPP power station,operating,exact,2025-03-05,2027
vegetation_natural,27.74158,79.88792,333.04,0.46,0.47,300.81,4.43,10.036872789818007,2.401241738930903,10,282,8.283333333333333,1,1,n,0,L100000102650,coal_power,Rosa Thermal Power Plant,operating,exact,2025-10-09,817
vegetation_natural,30.18739,74.87264,333.39,0.47,0.4,303.04,1.29,6.564409602654809,2.023454300923775,11,310,7.883333333333333,1,1,n,0,P100000123994,cement,Ambuja Cements Bhatinda Cement Plant,operating,exact,2025-11-06,753
vegetation_natural,19.80029,77.17603,337.19,0.34,0.56,309.02,2.1,58.814847516672216,4.091253916370637,3,87,7.466666666666667,1,1,l,0,L100000102386,coal_power,Bijora power station,cancelled,approximate,2025-03-28,728
vegetation_natural,22.16116,83.60903,341.37,0.41,0.37,309.35,3.55,8.393822689558458,2.2400523125659575,3,71,7.466666666666667,1,1,n,0,L100000102142,coal_power,Dongamahua Captive Power Plant,operating,exact,2025-03-12,728
vegetation_natural,19.70109,84.03105,334.6,0.39,0.36,308.75,4.54,65.29952281276873,4.194182699771779,3,76,7.566666666666666,1,1,l,0,L100000102479,coal_power,Lanjigarh Refinery power station,operating,exact,2025-03-17,734
vegetation_natural,22.76216,85.31152,337.85,0.38,0.36,302.23,5.69,29.68800011110613,3.4238717023215353,5,135,7.483333333333333,1,1,n,0,L100000102273,coal_power,KVK Jharkhand project,cancelled,approximate,2025-05-15,729
vegetation_natural,19.89486,77.67649,347.05,0.53,0.5,315.55,21.04,21.80508437002405,3.1269835097851497,5,121,8.533333333333333,1,1,n,0,L100000102386,coal_power,Bijora power station,cancelled,approximate,2025-05-01,832
vegetation_natural,18.99423,80.33797,341.11,0.47,0.4,303.79,4.58,54.14332200704828,4.009935650553616,3,69,8.083333333333334,1,1,n,0,L100000102597,coal_power,Kotapally power station (SKIL Group),cancelled,approximate,2025-03-10,805
vegetation_natural,21.76443,70.364,343.37,0.42,0.37,301.65,19.31,38.83748043401978,3.684808188598553,5,126,8.65,1,1,n,0,P100000124516,cement,Hi-Bond Cement (India) Patidad Cement Plant,operating,exact,2025-05-06,839
vegetation_natural,24.93958,80.63695,345.95,0.41,0.37,316.88,17.89,44.542190995328674,3.818639170925984,5,139,7.916666666666667,1,1,l,0,P100000123900,cement,Birla Corporation Satna Cement Plant,operating,exact,2025-05-19,755
vegetation_natural,25.79144,91.58976,330.58,0.47,0.4,298.36,3.42,36.03484110964821,3.611859121180586,3,77,7.266666666666667,1,1,n,0,P100000124539,cement,RNB Cements Umiam Cement Plant,operating,exact,2025-03-18,716
vegetation_natural,23.64567,73.18409,341.61,0.48,0.64,312.39,3.83,68.59495026075092,4.242692010983382,4,98,9.066666666666666,1,1,l,0,L100000102207,coal_power,Gandhinagar Thermal Power Station,operating,exact,2025-04-08,904
vegetation_natural,14.65477,75.82787,337.26,0.41,0.37,311.07,1.84,20.28953454143796,3.0582156158875287,2,37,8.083333333333334,1,1,n,0,L100000102305,coal_power,Karnataka Gupta power station,cancelled,approximate,2025-02-06,805
vegetation_natural,22.94398,79.75049,305.93,0.4,0.37,294.99,1.64,23.28780688741269,3.1899744502351632,3,86,20.25,0,1,n,0,L100000102365,coal_power,Shahpura power station,cancelled,approximate,2025-03-27,2015
vegetation_natural,32.00904,75.48599,332.42,0.53,0.42,302.45,6.41,26.394544806670098,3.3103438989249776,3,79,8.35,1,1,l,0,L100000102514,coal_power,Mukerian power station,cancelled,approximate,2025-03-20,821
vegetation_natural,26.49634,83.92707,311.97,0.43,0.38,292.79,1.09,78.04866010908337,4.370063613595111,4,119,19.933333333333334,0,1,n,0,L100000102099,coal_power,Indragacchi power station,cancelled,approximate,2025-04-29,1956
vegetation_natural,17.93336,73.87434,317.68,0.44,0.39,291.92,1.31,57.84674610132435,4.0749365407813025,3,80,20.5,0,1,n,0,L100000102427,coal_power,Rampur coal plant,cancelled,approximate,2025-03-21,2030
vegetation_natural,21.70556,77.3398,343.07,0.33,0.55,312.96,5.68,68.03776863794637,4.2346537264085296,4,110,8.633333333333333,1,1,n,0,L100000102343,coal_power,Khandwa power station (Dwarkesh Energy),cancelled,exact,2025-04-20,838
vegetation_natural,21.09202,84.33735,337.44,0.45,0.47,307.98,4.06,28.805241135009368,3.394684255060547,3,64,8.0,1,1,l,0,L100000102461,coal_power,Gajamara Ultra Mega Power Project,cancelled,approximate,2025-03-05,800
vegetation_natural,30.75499,74.35844,339.67,0.44,0.62,281.9,13.83,81.36548918658008,4.41116652863439,5,125,7.316666666666666,1,1,n,0,P100000123994,cement,Ambuja Cements Bhatinda Cement Plant,operating,exact,2025-05-05,719
vegetation_natural,29.8687,79.03959,326.26,0.52,0.67,293.66,2.38,44.12449083200567,3.8094251330881264,11,318,8.716666666666667,1,1,n,0,L100001000571,coal_power,THDCIL-UJVNL Energy power station,announced,approximate,2025-11-14,843
vegetation_natural,23.79183,86.35635,300.14,0.46,0.47,288.25,0.82,18.815925413512552,2.9864859282272374,12,347,20.433333333333334,0,1,n,0,P100000120534,steel,Electrosteel Bokaro steel plant,,exact,2025-12-13,2026
vegetation_natural,30.89191,75.58425,331.83,0.6,0.53,287.07,3.95,33.44805781641491,3.539452618988426,5,130,7.433333333333334,1,1,n,0,P100001054309,steel,Vardhman Special Steels Ludhiana steel plant,,approximate,2025-05-10,726
vegetation_natural,17.97705,78.14081,340.93,0.48,0.48,305.79,3.96,98.41948058514733,4.59934807620254,12,364,7.65,1,1,n,0,P100000123947,cement,India Cements Malkapur Cement Plant,operating,exact,2025-12-30,739
vegetation_natural,21.9885,82.01553,298.65,0.53,0.67,285.34,0.67,32.499188134659406,3.5115212037510672,1,9,21.0,0,1,n,0,L100000102185,coal_power,Sipat power station,operating,exact,2025-01-09,2100
vegetation_natural,23.97938,92.35804,328.56,0.39,0.36,295.45,129.75,101.22793556699136,4.62720498256122,2,35,7.066666666666666,1,1,n,0,P100000124102,cement,Barak Valley Cements Badarpur Cement Plant,operating,exact,2025-02-04,704
vegetation_natural,15.80037,78.81258,333.91,0.39,0.36,308.66,1.94,38.59870288763537,3.678796362361223,3,80,7.966666666666667,1,1,l,0,P100000123967,cement,JSW Cement Nandyal Cement Plant,operating,exact,2025-03-21,758
vegetation_natural,29.65983,79.1098,340.53,0.59,0.7,305.3,10.14,64.01474630286532,4.17461411036332,3,89,6.883333333333333,1,1,n,0,L100001000571,coal_power,THDCIL-UJVNL Energy power station,announced,approximate,2025-03-30,653
vegetation_natural,20.98613,81.66443,342.97,0.48,0.48,309.17,8.7,33.16731535430678,3.5312694957098323,4,106,8.2,1,1,n,0,L100000102132,coal_power,Bhilai Steel power station,operating,exact,2025-04-16,812
vegetation_natural,13.52771,78.99203,345.69,0.41,0.45,309.88,5.06,68.76596462686233,4.245146278050878,3,84,8.366666666666667,1,1,n,0,P100000124534,cement,Srikalahasthi Pipes Rachagunneri Cement Plant,operating,exact,2025-03-25,822
vegetation_natural,22.44866,93.04649,341.59,0.33,0.56,299.6,16.76,272.9964967238616,5.613115320626996,3,60,7.583333333333333,1,1,n,0,P100000124102,cement,Barak Valley Cements Badarpur Cement Plant,operating,exact,2025-03-01,735
vegetation_natural,24.12749,80.36823,352.89,0.44,0.46,322.95,11.44,21.21516526590773,3.100775175743847,4,114,7.383333333333334,1,1,n,0,P100000123982,cement,ACC Ametha Cement Plant,operating,exact,2025-04-24,723
vegetation_natural,25.4411,94.00021,332.8,0.63,0.72,301.07,8.41,68.79715828442625,4.245593296682057,3,86,7.783333333333333,1,1,n,0,P100000123910,cement,Cement Corporation of India Bokajan Cement Plant,operating,exact,2025-03-27,747
vegetation_natural,16.62449,77.15351,335.22,0.44,0.63,303.92,4.21,21.539790407125796,3.1152822098605797,3,88,8.816666666666666,1,1,n,0,L100000102304,coal_power,Kadechur power station,cancelled,approximate,2025-03-29,849
vegetation_natural,23.74486,85.50266,299.0,0.57,0.43,285.71,1.64,22.114825689212346,3.140474216386981,11,328,19.683333333333334,0,1,n,0,P100000120542,steel,Jindal Steel Patratu steel plant,,exact,2025-11-24,1941
vegetation_natural,21.24994,82.07651,339.49,0.59,0.7,302.38,7.83,32.06197163058904,3.498383728563458,1,9,6.85,1,1,n,0,L100000102173,coal_power,Raikheda power station,operating,exact,2025-01-09,651
vegetation_natural,24.74966,87.37441,341.64,0.42,0.38,316.59,4.41,18.714225115836,2.9813404622627613,3,87,7.483333333333333,1,1,l,0,L100000102262,coal_power,Godda Project,cancelled,approximate,2025-03-28,729
vegetation_natural,28.58764,80.032,331.8,0.37,0.58,301.99,1.03,26.532331124543852,3.3153609913613638,5,132,8.466666666666667,1,1,l,0,L100000102619,coal_power,Barkhera IPP power station,operating,exact,2025-05-12,828
vegetation_natural,25.85577,78.24183,330.17,0.45,0.39,297.56,1.76,62.55640205085686,4.151927732936895,11,325,8.183333333333334,1,1,n,0,P100000123942,cement,HeidelbergCement India Jhansi Cement Plant,operating,exact,2025-11-21,811
vegetation_natural,19.18299,83.47328,348.59,0.56,0.43,314.07,12.66,9.418461181278584,2.3435793460796863,3,80,7.983333333333333,1,1,n,0,L100000102491,coal_power,Rayagada Paper power station,operating,exact,2025-03-21,759
vegetation_natural,14.80454,76.39432,333.65,0.5,0.66,303.86,6.22,40.63414685883108,3.7289206685166554,2,45,8.916666666666666,1,1,l,0,P100000120512,steel,BMM Ispat Danapur steel plant,,exact,2025-02-14,855
vegetation_natural,22.54906,87.15805,334.12,0.4,0.37,306.32,1.64,15.913618981916027,2.828119154318787,3,77,7.266666666666667,1,1,l,0,P100000123968,cement,JSW Cement Jamdedya Cement Plant,operating,exact,2025-03-18,716
vegetation_natural,21.35811,75.26538,346.56,0.41,0.37,321.34,9.66,47.50797351304428,3.881728186761665,4,95,8.316666666666666,1,1,l,0,P100000124722,cement,Wonder Cement Dhule Cement Plant,operating,exact,2025-04-05,819
vegetation_natural,25.58917,94.52224,348.55,0.57,0.52,299.29,8.43,91.5306471148261,4.527539909804258,3,66,7.383333333333334,1,1,n,0,P100000123910,cement,Cement Corporation of India Bokajan Cement Plant,operating,exact,2025-03-07,723
vegetation_natural,24.09276,73.34115,303.78,0.45,0.47,293.04,1.62,50.81023671566054,3.9475877497346255,4,91,20.366666666666667,0,1,n,0,L100000102536,coal_power,Zawar Mines power station,operating,exact,2025-04-01,2022
vegetation_natural,26.50467,78.28139,344.25,0.44,0.38,297.91,6.01,120.2408877146412,4.797779374124536,12,337,7.766666666666667,1,1,n,0,P100000123942,cement,HeidelbergCement India Jhansi Cement Plant,operating,exact,2025-12-03,746
vegetation_natural,21.25104,82.19374,352.85,0.67,0.74,303.28,12.65,40.382115696450256,3.7228487994891206,3,62,8.633333333333333,1,1,n,0,P100000124070,cement,UltraTech Cement Rawan Cement Plant,operating,exact,2025-03-03,838
vegetation_natural,16.41232,74.40441,343.7,0.61,0.71,310.95,3.81,28.5941428978864,3.3875764666787544,3,71,9.133333333333333,1,1,n,0,L100000102313,coal_power,Vantamuri power station,cancelled,approximate,2025-03-12,908
vegetation_natural,18.96865,79.21037,333.08,0.39,0.36,305.82,3.48,16.035158237048766,2.835279340007197,12,363,7.966666666666667,1,1,l,0,P100000124020,cement,Orient Cement Devapur Cement Plant,operating,exact,2025-12-29,758
vegetation_natural,19.05967,82.73669,333.77,0.53,0.5,305.06,5.13,33.79540619685234,3.5494853722293147,3,90,8.183333333333334,1,1,l,0,L100000102506,coal_power,Utkal Smelter power station,operating,exact,2025-03-31,811
vegetation_natural,21.76099,76.89436,336.0,0.64,0.54,308.18,4.37,30.54754994085084,3.451495929580393,2,46,8.633333333333333,1,1,l,0,L100000102343,coal_power,Khandwa power station (Dwarkesh Energy),cancelled,exact,2025-02-15,838
vegetation_natural,30.5649,78.53057,342.22,0.44,0.38,293.68,8.25,81.23200909694404,4.409544631335968,12,364,7.7,1,1,n,0,L100001000571,coal_power,THDCIL-UJVNL Energy power station,announced,approximate,2025-12-30,742
vegetation_natural,29.74816,78.84267,309.8,0.39,0.36,285.81,1.07,66.2539341672167,4.208475517398611,4,96,20.433333333333334,0,1,n,0,L100001000571,coal_power,THDCIL-UJVNL Energy power station,announced,approximate,2025-04-06,2026
vegetation_natural,22.45044,86.26331,331.31,0.43,0.38,302.51,1.01,27.209223980552174,3.3396490159702448,4,93,7.266666666666667,1,1,l,0,L100000102277,coal_power,Malaxmi Mega Thermal Power Project (Thakurbari),cancelled,approximate,2025-04-03,716
vegetation_natural,21.78874,76.67735,345.81,0.39,0.36,308.49,10.43,26.15416586622228,3.3015304735126145,11,309,8.166666666666666,1,1,n,0,L100000102343,coal_power,Khandwa power station (Dwarkesh Energy),cancelled,exact,2025-11-05,810
vegetation_natural,22.94711,92.54093,342.41,0.42,0.38,307.32,34.31,213.38244354627665,5.367761539399164,3,72,7.15,1,1,n,0,P100000124102,cement,Barak Valley Cements Badarpur Cement Plant,operating,exact,2025-03-13,709
vegetation_natural,11.13174,78.67828,338.52,0.4,0.37,311.9,2.66,10.088280858644977,2.405888772091123,2,48,7.95,1,1,l,0,P100000125203,cement,Vijay Cements Puthanampatti Cement Plant,operating,exact,2025-02-17,757
vegetation_natural,25.97125,92.45674,347.5,0.4,0.37,302.43,10.14,33.258400406868205,3.5339318019889303,4,115,7.066666666666666,1,1,n,0,P100000123937,cement,Alsthom Industries Baghjap Cement Plant,operating,exact,2025-04-25,704
vegetation_natural,18.62636,80.25852,352.5,0.45,0.39,313.92,16.01,52.04675238347745,3.9711736451555066,3,85,8.083333333333334,1,1,n,0,L100000102595,coal_power,Kakatiya Thermal Power Project,operating,exact,2025-03-26,805
vegetation_natural,23.78616,85.57596,302.0,0.61,0.71,285.32,1.13,20.569213941181964,3.071267017510882,8,228,20.9,0,1,n,0,L100000102287,coal_power,Tenughat power station,operating,exact,2025-08-16,2054
vegetation_natural,23.23446,81.04988,343.55,0.51,0.5,309.74,10.88,8.074641144283618,2.2054838360394275,4,109,7.283333333333333,1,1,n,0,L100000102359,coal_power,Sanjay Gandhi power station,operating,exact,2025-04-19,717
vegetation_natural,19.66649,82.72652,340.2,0.56,0.51,301.75,4.87,61.002714410922415,4.127178164908068,1,10,8.2,1,1,n,0,L100000102506,coal_power,Utkal Smelter power station,operating,exact,2025-01-10,812
vegetation_natural,24.89488,83.95018,339.39,0.39,0.36,295.95,3.48,25.177719629610102,3.2649086531589955,12,348,7.666666666666667,1,1,n,0,L100000102113,coal_power,Nabinagar Super Thermal Power Project,operating,exact,2025-12-14,740
vegetation_natural,23.79251,91.91727,350.01,0.57,0.52,302.94,9.27,137.6198822637837,4.931735527144388,4,92,7.583333333333333,1,1,n,0,P100000124102,cement,Barak Valley Cements Badarpur Cement Plant,operating,exact,2025-04-02,735
vegetation_natural,24.55764,78.61241,357.01,0.55,0.51,317.0,13.33,26.72412348591962,3.322302918162094,4,116,8.433333333333334,1,1,n,0,L100000102638,coal_power,Lalitpur power project,operating,exact,2025-04-26,826
